train_number,train_name,from_station,to_station,train_type,train_number_str,total_stops,total_distance,running_days,train_category,num_stations,timestamp,origin_avg_delay_min,origin_delay_category
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,13,On Time
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,62,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,258,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,15,On Time
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,34,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,89,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,497,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,87,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,475,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,78,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,311,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,276,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,85,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,79,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,17,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,2,On Time
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,237,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,44,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,276,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,212,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,78,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,114,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,47,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,17,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,160,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,126,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,42,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,37,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,25,Slight Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,11,On Time
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,85,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,5,On Time
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,150,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,254,High Delay
15630,NAGAON EXPRESS,GHY,MS,Mail/Express,15630,43.0,2964.0,FRI,Express,43,2023-09-30 17:51:46.555,22,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,230,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,36,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,186,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,13,On Time
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,62,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,258,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,15,On Time
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,34,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,89,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,497,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,87,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,475,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,78,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,311,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,276,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,85,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,79,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,17,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,2,On Time
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,237,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,44,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,276,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,212,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,78,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,114,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,47,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,17,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,160,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,126,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,42,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,37,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,25,Slight Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,11,On Time
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,85,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,5,On Time
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,150,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,254,High Delay
12504,AGTL SMVB HUMSAFAR,GHY,PER,Humsafar,12504,,,,,31,2023-09-30 17:54:44.540,22,Slight Delay
15629,NAGAON EXPRESS,MS,GHY,Mail/Express,15629,43.0,2964.0,MON,Express,43,2023-09-30 17:39:36.746,15,On Time
15629,NAGAON EXPRESS,MS,GHY,Mail/Express,15629,43.0,2964.0,MON,Express,43,2023-09-30 17:39:36.746,107,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,230,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,36,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,186,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,13,On Time
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,62,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,258,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,15,On Time
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,34,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,89,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,497,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,87,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,475,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,78,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,311,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,276,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,85,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,79,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,17,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,2,On Time
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,237,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,44,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,276,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,212,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,78,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,114,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,47,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,17,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,160,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,126,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,42,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,37,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,25,Slight Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,11,On Time
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,85,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,5,On Time
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,150,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,254,High Delay
20501,TEJAS EXPRESS,GHY,ANVT,Tejas,20501,,,,,16,2023-10-03 12:18:49.114,22,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,230,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,36,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,186,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,13,On Time
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,62,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,258,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,15,On Time
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,34,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,89,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,497,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,87,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,475,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,78,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,311,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,276,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,85,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,79,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,17,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,2,On Time
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,237,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,44,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,276,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,212,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,78,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,114,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,47,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,17,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,160,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,126,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,42,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,37,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,25,Slight Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,11,On Time
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,85,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,5,On Time
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,150,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,254,High Delay
20503,DBRG NDLS RAJEXP,GHY,NDLS,Rajdhani,20503,,,,,24,2023-09-30 18:02:37.202,22,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,230,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,36,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,186,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,13,On Time
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,62,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,258,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,15,On Time
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,34,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,89,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,497,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,87,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,475,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,78,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,311,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,276,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,85,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,79,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,17,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,2,On Time
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,237,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,44,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,276,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,212,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,78,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,114,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,47,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,17,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,160,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,126,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,42,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,37,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,25,Slight Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,11,On Time
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,85,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,5,On Time
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,150,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,254,High Delay
14037,NDLS S KRANTI EXP,GHY,NDLS,Superfast,14037,15.0,2350.0,MON,Superfast,15,2023-09-30 17:48:38.752,22,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,230,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,36,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,186,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,13,On Time
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,62,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,258,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,15,On Time
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,34,Slight Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,89,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,497,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,87,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,475,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,78,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,311,High Delay
14619,TRIPURA SUNDARI EXP,GHY,NDLS,Mail/Express,14619,31.0,2918.0,THU,Express,31,2023-09-30 18:16:55.888,276,High Delay
